"","M","CV","mnQ","vrQ"
"37",0.772962440565604,0.356074903200186,1.17757188900949,0.175815673667331
"38",0.780168474804698,0.55316142866878,1.19289754915308,0.435421702808028
"39",0.798660573188216,0.507094871224164,1.23278938338204,0.390801486945778
"40",0.683990699267384,0.4703344256576,0.998249159630158,0.220440527623001
"41",0.839001317187029,0.520059406674146,1.32266890334254,0.473160191263357
"42",0.868632941825743,0.460334568054269,1.3912348606048,0.410155066152797
"43",0.91441705438394,0.367267688292934,1.50154003211315,0.304116002610277
"44",0.933932948203378,0.634909121781108,1.55020877287099,0.968731705438162
"45",1.0258431871182,0.550428818972384,1.79325306062992,0.974283819674048
"46",0.721570760574624,0.47067220966834,1.07178365460927,0.254478661729371
"47",0.809766833532088,0.481926735241999,1.25714100271813,0.36705405186697
"48",0.650487778544245,0.381456616475343,0.93535342723392,0.127303923351859
"49",0.753470651563545,0.552763183647866,1.13672781290081,0.394812770184277
"50",0.79390827603585,0.638398098721227,1.22245981141376,0.609049163288775
"51",0.73906933047429,0.596099562972667,1.10711842796725,0.435537712839547
"52",0.913928297204637,0.508594921557289,1.50033398066426,0.582263987006079
"53",0.81496130521936,0.470893360186151,1.26863239150816,0.356875492740526
"54",0.752468469826933,0.728287817901158,1.13465175244412,0.682859361368902
"55",0.979318823755561,0.93813684091516,1.66732078307816,2.44664359401601
"56",0.744772200270384,0.485882989146785,1.11878625921135,0.2955001031152
"57",0.842037916273242,0.654927211932713,1.32959520990492,0.758271886926602
"58",0.952175408106022,0.515151863655819,1.59661369420015,0.676503815575917
"59",0.801955727927182,0.60332327301771,1.23998344365097,0.559669873380157
"60",0.953756935737068,0.51557288475703,1.6006787127923,0.681064864558152
"61",0.845637076103226,0.394602526014132,1.33783415658106,0.278691858493793
"62",0.917452789822602,0.527877963940546,1.50904493502928,0.63455812588695
"63",0.842928057417458,0.522480062728665,1.33162988069156,0.484068150992573
"64",0.932606465337401,0.466658024407333,1.54686901660158,0.521080183881618
"65",1.00315592644286,0.444769477500981,1.73108451989082,0.592797682844307
"66",0.926380542076002,0.625969343416629,1.53125579736408,0.918759030081358
"67",0.89288057929217,0.339597587711281,1.44898441664014,0.242134471850225
"68",0.759115980610476,0.440710119815443,1.14846599705452,0.256178293976602
"69",0.719184855737627,0.625095799657755,1.06702005347505,0.444875331377834
"70",0.848240273429843,0.40049440504291,1.34381318374316,0.289648111758438
"71",0.798687961657479,0.631423805757971,1.23284907134474,0.605984795700883
"72",0.710557056620046,0.582213238975541,1.04990218447143,0.373647285908823
"73",0.826118965894465,0.453622065559918,1.2935368817464,0.344307097720342
"74",0.796185002112978,0.45992360767578,1.22740175852664,0.318672719756699
"75",0.858732161228669,0.37099854272126,1.3680815809851,0.257613370128943
"76",0.800607763041263,0.38511327998926,1.23703738953378,0.226956508899642
"77",0.921013704261606,0.532443041373538,1.51787887991429,0.653161454242679
"78",0.776765088687424,0.736729432703973,1.18564402657297,0.763000242848486
"79",0.853813265930483,0.571630296605017,1.35666975641311,0.601421243361352
"80",0.987596379255707,0.580652216784507,1.68928436697301,0.962138742685081
"81",0.948861229128064,0.434075366071306,1.58811702052112,0.475220624760067
"82",0.818388047503615,0.438059892786297,1.27624888956665,0.312563124431756
"83",0.92093812290051,0.408908403139078,1.51769103217476,0.385140160318261
"84",0.904782028999101,0.347309123203172,1.47787933624505,0.263457360807388
"85",0.895824848429269,0.76361960550871,1.45609872146798,1.23633391046685
"86",0.807402425019529,0.464611513954217,1.2519319441551,0.338330677522704
"87",0.819011576176357,0.332302694153704,1.27763784643574,0.180253315152375
"88",0.728091982786427,0.597878090087555,1.08486993300107,0.420707857097567
"89",0.92094827343219,0.356817245084238,1.51771625914368,0.293273515403546
"90",0.764947342972159,0.51445485968825,1.16066905014735,0.356542541512327
"91",0.820216013373518,0.525609647631941,1.28032349319513,0.452862214094484
"92",0.723375393735634,0.584442853347278,1.07539533223147,0.395021195422895
"93",0.784547558020442,0.829537438144835,1.20227083889913,0.994664479308377
"94",0.79563525345094,0.441159642120085,1.22620731978823,0.292630345508444
"95",0.91958835477232,0.574867182883286,1.51433887765132,0.757846376311686
"96",0.817835020748195,0.426392464829949,1.2750177704067,0.295563988154999
"97",0.816581581509148,0.406289305937824,1.27223017524242,0.267178905737818
"98",0.892559797470677,0.660534031681435,1.44821064764986,0.915069053823333
"99",0.819203725003379,0.479267432747946,1.27806606256538,0.375199666098821
"100",0.906414969181207,0.747326383292718,1.48187238538609,1.22642851487814
"101",0.865984909311621,0.496088115401024,1.38501826436323,0.472094180474186
"102",1.00744555915496,0.453074059454595,1.74272754701634,0.623443910435462
"103",0.800524209819794,0.477839784121223,1.23685492258447,0.349302854572748
"104",0.796535495236887,0.369212896845087,1.22816365180661,0.205620402861734
"105",0.800962690938446,0.574814968132536,1.23781268214048,0.506251115510924
"106",0.916364259049745,0.340947418167991,1.50635111749223,0.263771118007724
"107",0.911775881634459,0.588884898780913,1.49503011051755,0.775105313864188
"108",0.699453045653462,0.709649111761541,1.02811950108012,0.532322129204438
"109",0.930990180469946,0.645326179543863,1.54280590176817,0.99124532216394
"110",0.929559503493885,0.650875424240063,1.53921513851958,1.00367798825569
"111",0.97540172518427,1.21969860440976,1.65699294989733,4.08457029856685
"112",0.829889358277927,0.459482707135376,1.30202113585403,0.357910476351143
"113",0.931140067657606,0.478578159041147,1.5431824067557,0.545431575958322
"114",0.896918963420755,0.663699812931227,1.45874813048238,0.937354816699294
"115",0.999075568044803,0.488821455549877,1.72005743324191,0.706946284852439
"116",0.880716527298565,0.421183304144949,1.41982715460457,0.35761296083626
"117",0.877661818467071,0.55171938247264,1.41256418361501,0.607369337845113
"118",0.831966580627988,0.55818723169536,1.30671021686548,0.532008252898691
"119",0.776103066832176,0.567781019020094,1.18423625808375,0.452104102108365
"120",0.928826786733402,0.439612614999883,1.53737823241026,0.456774391712829
"121",0.731864654059613,0.655713258890084,1.09248505218368,0.513167256683663
"122",0.850849293980349,0.318608106371731,1.3498224402209,0.184955363734195
"123",0.792226339605468,0.368322880544195,1.21881688131491,0.201527500534765
"124",0.881655319983767,0.465073123444706,1.42206401570956,0.437402014475842
"125",0.871114289952294,0.499311043486502,1.39707615867767,0.486611654402651
"126",0.768326523769671,0.552348562976241,1.16777693758795,0.416050688622555
"127",0.838509459577786,0.377553863075722,1.3215491425452,0.24895707398173
"128",0.728342538700239,0.41457935471921,1.08537466825025,0.202476537312253
"129",0.782545178915486,0.455389459519685,1.19797917517306,0.297621626423188
"130",0.822532943008321,0.473150282238864,1.28549968233423,0.369949252625372
"131",0.965713221178801,0.563106314983277,1.63162856339559,0.844157327421075
"132",0.993292653902327,0.696327928025004,1.7045089371317,1.40872490756711
"133",0.744158267985385,0.521241921527393,1.11752657292166,0.339308228438045
"134",0.890925835821732,0.659842385058875,1.44427340364274,0.908195290835536
"135",0.839398279068898,0.40415847846867,1.32357305931959,0.286153607414885
"136",0.924582911677664,0.701662187260064,1.52676675006049,1.14762904852977
"137",0.911634493262958,0.459188166503848,1.4946821308125,0.471063072131273
"138",0.779288312063001,0.640500713879781,1.19101906491186,0.581937927508715
"139",0.876509268565432,0.596995657353716,1.40982999145006,0.708395566120147
"140",0.815183400128821,0.415238114417494,1.26912517180887,0.277717557157854
"141",0.907793748004496,0.420381933076826,1.48524930956121,0.389840364232281
"142",0.797423527080701,0.453472213234943,1.23009534805138,0.311156525501183
"143",0.826862211069294,0.434148947013735,1.29520660770895,0.31619544313925
"144",0.866459442655534,0.484868477674064,1.38613099604999,0.451706615947347
"145",0.83874780599089,0.427572719466875,1.32209168653089,0.319553166003885
"146",0.795374423393285,0.377564723155842,1.22564086694352,0.214145664973767
"147",0.727085886196461,0.498208925646351,1.08284463673583,0.291041759589442
"148",0.881452220606415,0.656546258253306,1.42157990104597,0.871110423256723
"149",0.858706501423795,0.643817076090279,1.36802189366651,0.775730877187526
"150",0.802742660165125,0.365540873992925,1.24170534386801,0.206019814652388
"151",0.780856219174366,0.395691870428039,1.19436663984876,0.223351865600492
"152",0.886026907227665,0.495411302599561,1.43250972278338,0.503647842443237
"153",1.03045487041929,0.457389267751806,1.80606939132196,0.682402807473761
"154",0.95395626265999,0.472074119461005,1.60119152263737,0.571356204286251
"155",0.874867465947913,0.369557334833937,1.4059409525008,0.269959002946672
"156",0.802497766814875,0.483732836584423,1.24116932916482,0.360473387854212
"157",0.99262065292629,0.588809031745549,1.70270817494007,1.00514650831581
"158",0.750884081147436,0.555048932628736,1.13137438553214,0.39434399125168
"159",1.18372124600031,0.612386632682817,2.26837438633095,1.92966035348038
"160",0.838379497714124,0.404632561454225,1.32125337142038,0.285820828309604
"161",0.827756132308338,0.360913366295855,1.29721661886803,0.219195149881786
"162",0.823730405233313,0.579315396304518,1.28818001905873,0.556907746148665
"163",0.94076572064724,0.508455225901829,1.56748594349814,0.635203292694686
"164",0.82714360247506,0.58775504334748,1.29583911507447,0.580089358797996
"165",0.754996226672075,0.594585762555199,1.13989258614489,0.459363907618752
"166",0.826340750181516,0.431765103986632,1.29403498670244,0.312167089242624
"167",0.908045522610536,0.350649780192733,1.48586649165522,0.271460546911714
"168",0.72582346797215,0.375468082376443,1.08030663406045,0.164528120037245
"169",0.85436661332904,0.319938280995264,1.35795051063018,0.188755797501377
"170",0.84829705055851,0.488690001955763,1.34394377659644,0.431349311308366
"171",0.89277632624999,0.369315126107551,1.44873291531802,0.286266709388401
"172",0.917126591609375,0.457272207403085,1.50823735834322,0.475651641677625
"173",0.894956595866323,0.567259774245325,1.45399842944346,0.680286496483093
"174",1.01143032389054,0.486585684450984,1.75358952397037,0.728072353000999
"175",0.782546360790821,0.523513992807031,1.19798170546396,0.3933298988248
"176",0.81585622837502,0.497554132033507,1.27061876030175,0.399678881284644
"177",0.817630466882392,0.466400944623572,1.27456259126574,0.353379358527957
"178",1.04205809999227,0.729681695004266,1.83858680332096,1.79984530827664
"179",0.784543810354555,0.379221704156197,1.20226279771686,0.207866827812012
"180",0.873126949107027,0.646448082803891,1.40182552551605,0.82121189421694
"181",0.835484052611663,0.441736976808609,1.31467460266934,0.33725939415461
"182",1.0273232241,0.646690122414164,1.79735958768082,1.35102193571434
"183",0.929355130148222,0.790572897881385,1.5387026362225,1.47976666478331
"184",0.759235598945085,0.497857494151456,1.14871551962212,0.327065755510536
"185",0.769918890575443,0.573567381870378,1.17113566119821,0.451214764478206
"186",0.79489424950628,0.389947780423379,1.22459848307965,0.228034385537257
"187",0.808338764962649,0.444686560177313,1.25399319548785,0.310955589389505
"188",0.719176049851521,0.474588288476601,1.06700249601603,0.256427680727744
"189",0.906492795836343,0.531099287808034,1.4820628682939,0.61956188327496
"190",0.86376971366385,0.630164604774238,1.37983133854226,0.756066543552667
"191",0.805605821639843,0.552115794890807,1.24798282615025,0.474763760399358
"192",0.905304655180341,0.477704263962511,1.47915656942852,0.499282712481942
"193",0.857923172234714,0.385812792917624,1.3662005815761,0.27783194535287
"194",0.819989079109525,0.365845612007927,1.2798172071714,0.219225763257589
"195",0.929109170168481,0.63489250163817,1.53808599422292,0.953589874148246
"196",0.831145692085177,0.386127795397707,1.30485589677171,0.253855885017462
"197",0.837312274381539,0.525350488818807,1.31882612429806,0.480035509138553
"198",0.795596711950924,0.707303404568349,1.22612360776774,0.752107649682455
"199",0.892456922700713,0.367982133301275,1.44796255569457,0.283901788149912
"200",0.744500855897422,0.53516973797411,1.1182293985426,0.358133466755265
"201",0.859046182531426,0.49980249009503,1.36881215974649,0.468041691471397
"202",0.821467428962408,0.526310344239677,1.28311762543014,0.456054508013523
"203",0.836022245690871,0.386461666186679,1.31589587716313,0.258616301417363
"204",0.803688809819311,0.815180264320289,1.2437775985303,1.02799919511228
"205",0.811813067231734,0.560055551437264,1.2616599694662,0.499283093539128
"206",0.951929690997885,0.620666995003303,1.59598272841897,0.981236461418619
"207",0.975786668458723,0.566249732882349,1.65800602688838,0.881430816244482
"208",0.798709500938164,0.403587077454979,1.23289601337408,0.247586750893945
"209",0.836237692455208,0.377142397620868,1.31638497111747,0.246477083364202
"210",0.920075952412658,0.406593684623078,1.51554927774923,0.379718171832631
"211",0.839618086011261,0.375471645908877,1.32407387826434,0.247160308350945
"212",0.859816305477135,0.581277969572064,1.37060491410072,0.63473478037804
"213",0.871958498977752,0.334696664356852,1.39906703414198,0.219270302294043
"214",0.877229692489722,0.434768094715847,1.41153865764063,0.376617837479378
"215",0.936858392336359,0.712552309834214,1.55759079779854,1.23180014230667
"216",0.731263731004413,0.402089897543356,1.09126990771739,0.192535440216795
"217",0.888949165444866,0.536362988948477,1.4395194920058,0.596146096097783
"218",0.93074396058146,0.447412944637274,1.54218754535153,0.476092645799544
"219",0.80529503644927,0.406716512769913,1.24730047635339,0.257350956545725
"220",0.851967323734189,0.579727365418238,1.3524027276337,0.614694997210552
"221",0.737980009505803,0.439444736312768,1.10489825388854,0.235750763640058
"222",0.818892580290952,0.535938132488724,1.2773727013225,0.468667219713908
"223",0.735981756070559,0.496684023012054,1.10083266128996,0.298953053148985
"224",0.974983016659071,0.665582541548807,1.6558914721105,1.21469594734222
"225",0.929215558724466,0.415757803856971,1.53835269953781,0.409065313701171
"226",0.929688132571001,0.613340200188813,1.53953775519278,0.891627693505458
"227",0.847977695265594,0.552417633162674,1.34320933265323,0.550582580410045
"228",0.806881460603479,0.487257030479889,1.2507860113771,0.371434516569519
"229",0.773632058488429,0.525533219462371,1.17899086126779,0.383902751078944
"230",0.82855539974208,0.378795469755616,1.29901545052884,0.24212419285953
"231",0.791610363987744,0.60256773170675,1.21748441806926,0.538193644726265
"232",0.826253034569649,0.626905096171545,1.29383797201154,0.657905301750015
"233",0.851252924721893,0.461940253467105,1.3507536165452,0.389335401120457
"234",0.837445138497576,0.405574055843142,1.31912815207142,0.286229445666611
"235",0.813193151111678,0.406779684181585,1.26471349970742,0.264668842592336
"236",0.913476635512578,0.620205686225493,1.49922001912912,0.864574122928351
"237",0.818355034382267,0.421472281373114,1.27617537666275,0.2893068772834
"238",0.842827385521295,0.418338984530642,1.33139966833576,0.310222693732857
"239",0.657700919980327,0.737427533030626,0.948685298132717,0.489421493484968
"240",0.964163322759361,0.577082301777932,1.62759467881275,0.88220199059985
"241",0.710914154928892,0.397213308294587,1.05060732924474,0.174151986974395
"242",0.897897885952037,0.387796646982039,1.46112120931346,0.321055851180094
"243",0.847869110728156,0.55801818289862,1.34295967070078,0.561594237644371
"244",0.984830297181887,0.430734611199128,1.68192382966851,0.524846358492775
"245",0.879203545515222,0.326696187357825,1.41622688322138,0.214069009892391
"246",0.785775098667163,0.53304324023014,1.20490650488101,0.412507242948349
"247",0.952889986557544,0.621875869206571,1.59844955016195,0.988109961723046
"248",0.738645491679097,0.40352876531882,1.10625426602854,0.1992777973083
"249",0.889375791182139,0.411184503334244,1.4405446854779,0.350854415488157
"250",0.808140530099377,0.673967791275314,1.25355662659718,0.71378299707279
"251",1.05666700101907,0.936767478219092,1.88008376141424,3.10183010373222
"252",0.759258216161849,0.463375418632828,1.14876270264659,0.283352230846036
"253",0.817188344941843,0.427920284033837,1.27357911548002,0.297014467244371
"254",0.909408927650065,0.675891087237607,1.48921150161964,1.01313239607066
"255",0.909213526890366,0.748696110154499,1.48873180456715,1.24235034973879
"256",0.949713618584419,0.517602338379726,1.59029950437721,0.677563974019686
"257",0.905491028293727,0.567095791216924,1.47961221307989,0.704058365550382
"258",0.887736065516279,0.493951967849389,1.43660692074984,0.503553186420293
"259",0.800688284558935,0.448193746840902,1.2372132515569,0.307482718454266
"260",0.848812221092951,0.42018174931809,1.34512908359254,0.319449560763157
"261",0.911061153739362,0.354794525874598,1.49327158227473,0.280692896205073
"262",0.810869462933746,0.460915719450741,1.25957482846984,0.337047403572346
"263",0.750481405473273,0.434247672372697,1.13054236452973,0.241017557464489
"264",0.895035231321897,0.477465508250668,1.45418856788197,0.482087044064026
"265",0.801096852622967,0.494609829349367,1.23810581908016,0.375008416733912
"266",0.973398714325332,0.630200516568728,1.65172806462942,1.0835141956643
"267",0.894410213969099,0.718869833862991,1.4526777309539,1.09053366564597
"268",0.881576149183609,0.440513845781205,1.42187528899882,0.392321527785549
"269",0.796498676830158,0.494064267084971,1.22808360306402,0.368148262866332
"270",0.77193698252731,0.413890915317215,1.17540090905377,0.236670338793766
"271",0.829137346178997,0.729835163509653,1.30032616158327,0.900646090885388
"272",0.756429073635523,0.621839391779906,1.14286992766896,0.505068252299137
"273",0.816093780268925,0.575106344316249,1.27114635553474,0.534425817721574
"274",0.963821458285701,0.471276006991186,1.62670579435543,0.587717587776856
"275",0.835276902617198,0.689075966308017,1.31420472491614,0.820087616694901
"276",1.0622586814352,0.846591076959377,1.89613271979558,2.57682448462556
"277",0.804737593110257,0.44280830781367,1.24607715383691,0.304453792134642
"278",0.898692449731484,0.605607844859076,1.46304918365595,0.78505636086134
"279",0.902660671789763,0.48356844237132,1.47270225750047,0.50716095071887
"280",0.937305546748689,0.635808604147681,1.55872114146217,0.982176759113491
"281",0.834298889343582,0.51665774053938,1.31198772304966,0.459478741612211
"282",1.00116181610911,0.401907476654185,1.72568964963533,0.48103597772505
"283",0.890626111146422,0.507006580652852,1.44355191993596,0.535663444786267
"284",0.829525120068453,0.624335195928944,1.30119999976878,0.659969318032311
"285",0.715757667901137,0.552436040677643,1.06020014414847,0.343036020782538
"286",1.22302831405406,2.67897128935557,2.39902068682878,41.3051405609282
"287",0.900777642788525,0.386190507086979,1.46811654828022,0.321458013338399
"288",0.87666869308465,0.976238528247942,1.41020799348225,1.8953011721007
"289",0.807628532703524,0.612320973233858,1.25242950242039,0.588118511059374
"290",0.895266025324298,0.422666692546545,1.45474671333457,0.378068783769856
"291",0.666959588949756,0.704206653615487,0.965965873979832,0.462725907452114
"292",0.775625108395444,0.460121127398645,1.18322053704978,0.29639832743321
"293",0.994587291662898,0.529917384822204,1.70798172323723,0.819186474622696
"294",0.930294494345699,0.516444031589979,1.54105916921712,0.633410346638542
"295",1.09167638947309,0.792562432333686,1.98209876091551,2.46784310533835
"296",0.776089591889268,0.56957396996136,1.1842076147781,0.454941929955936
"297",0.764630171858258,0.532651687289788,1.16000327454883,0.381772853949275
"298",0.79356034464654,0.342958430213289,1.22170566838921,0.175556188415832
"299",0.989454798409687,0.453998646578815,1.69424151200543,0.591643031190915
"300",0.908549601291372,0.534958289965862,1.48710264799128,0.632880533746454
"301",0.939494804391922,0.932284993191589,1.56426294565623,2.12675225870572
"302",0.865364603315418,0.456289890059188,1.38356456369461,0.398547925550538
"303",0.831136132308922,0.482594275825853,1.30483431173947,0.396529104569933
"304",0.954500555619878,0.454390256943735,1.60259237403592,0.53027867800417
"305",0.968170288436994,0.513143138984717,1.63803690152042,0.706519927307832
"306",0.987280158610658,0.50691411499398,1.68844183294957,0.73255624669151
"307",1.02359743077289,0.41601450443101,1.78703393069114,0.552691190780027
"308",0.816333316564828,0.339815993864743,1.27167849648424,0.186742120710307
"309",0.864782996179347,0.445148298961421,1.38220243211459,0.378575706875706
"310",0.973185804951142,0.512715205957085,1.65116908116863,0.716696842237173
"311",0.787450979553626,0.341509440834931,1.20851058110994,0.170335959983303
"312",0.827915551430433,0.525679493565897,1.29757528301916,0.465272302682036
"313",0.915715818885728,0.48462055119252,1.50474787528988,0.531778937520143
"314",0.797951123382734,0.590979687790708,1.23124389792869,0.529460165178174
"315",1.02136428762939,0.46239841253183,1.78086401486756,0.678100689026075
"316",0.821223926569411,0.439727506285724,1.28257364053659,0.318076721171434
"317",0.914393512243537,0.417135260293026,1.50148192552917,0.39227806247183
"318",0.933416274109184,0.427276819465438,1.54890736130266,0.437995402607535
"319",0.962060308840381,0.417085116358189,1.62213164067372,0.457742856909731
"320",0.75952749929747,0.464761396316237,1.14932456074669,0.285328708577858
"321",0.866416348306945,0.471540882871553,1.38602992089884,0.427153447639458
"322",0.832403236701695,0.5659743532346,1.30769725978413,0.547782219189093
"323",0.862550028380701,0.408588812872007,1.37698067432976,0.316540025593093
"324",0.828793790437961,0.598836758307428,1.29955227496795,0.605625857254081
"325",0.89745172199614,0.510914003268707,1.46003932435795,0.55644816998405
"326",0.978796633174611,0.510057917560679,1.66594153951831,0.722035417829681
"327",0.923642295415296,0.49925195684954,1.52442122661231,0.579227971782984
"328",0.853021545948087,0.554473482914691,1.35483860041775,0.564334609814904
"329",0.834109449162553,0.450612005472316,1.31155856344039,0.3492857688736
"330",0.863136456720361,0.607752886741458,1.37835081685692,0.701735740897248
"331",0.843194091381257,0.519015618731996,1.33223835667911,0.478106580486416
"332",0.797366597961082,0.394834050771204,1.2299714560978,0.235840976706555
"333",0.73378422943584,0.365936096279142,1.09637223350592,0.160963185383608
"334",0.785530591830324,0.823044998388165,1.20438123646963,0.982596294082313
"335",0.765957844368909,0.477596609856555,1.16279176978105,0.308408521316497
"336",0.996866257811085,0.515677455444924,1.71410625640356,0.781325089793689
"337",0.798725246645639,0.462475390610295,1.23293032977525,0.32512796685257
"338",0.765256428824379,0.432398837494278,1.161318080514,0.252157221610332
"339",0.959945226147433,0.466063319033851,1.61664934161708,0.567703415031282
"340",0.833833073170272,0.55026246487401,1.3109326165417,0.520355940005145
"341",0.780114294087398,0.42043670840896,1.19278186125396,0.251491497549242
"342",0.866532887222647,0.472685130257024,1.38630326652955,0.429398352741855
"343",0.899527567161349,0.651425212085618,1.46507731211964,0.910857024827884
"344",0.788959601541358,0.327277811027988,1.21176066415609,0.157277582266354
"345",0.768255955328147,0.481645734407167,1.16762822775239,0.31627481333182
"346",0.897705923837064,0.42760320565396,1.46065566535092,0.390101481599245
"347",0.804960430697702,0.43666354954921,1.24656608653817,0.296295118521406
"348",0.824472175833236,0.535695573026239,1.28984211104295,0.47742946493638
"349",0.830478951689226,0.375181171309073,1.30335099901043,0.239113913890499
"350",0.801050991504829,0.475284399836723,1.23800560985015,0.34622015367323
"351",0.749670450021781,0.651594500899369,1.12886788470757,0.541054553913995
"352",0.891917015183919,0.525763063881979,1.44666096378879,0.578513730176151
"353",0.811996899685021,0.508257930621648,1.26206644570557,0.411464876241588
"354",0.752527035253284,0.503317408605983,1.13477300892267,0.326213476460443
"355",0.879296052946392,0.626268805409407,1.41644684593319,0.786904670952254
"356",0.906786855071837,0.48088921966381,1.48278272815219,0.508446333597584
"357",0.82113982860616,0.546811466550568,1.28238579898968,0.491714059564466
"358",0.845133890496869,0.418829491600902,1.33668037381202,0.313422125993884
"359",0.806130401617774,0.66761342890412,1.24913510377029,0.695454872490058
"360",0.76706804086295,0.536769643328037,1.16512667272482,0.391130949412367
"361",1.06225590997579,0.457112863895828,1.89612474244169,0.751243447674248
"362",0.887239985590043,0.472163705135496,1.43541694898296,0.459347482133152
"363",0.869597263540658,0.458694003654389,1.39350311105325,0.408565800663852
"364",0.833124412719278,0.499422012681277,1.30932847140735,0.427594966833686
"365",0.828143008285485,0.392194836187216,1.29808712722672,0.259185934070426
"366",0.951569744799742,0.556917929468037,1.59505873191602,0.78910674845911
"367",1.11153658023161,1.05537329709978,2.04161611891758,4.64259046193422
"368",0.820554769023847,0.691335191756773,1.28107948339408,0.784385364102819
"369",0.812985952494884,0.422344936180491,1.26425476489764,0.285104309003094
"370",0.831538696155643,0.437172578698941,1.30574345491092,0.325852863579713
"371",0.904628638107316,0.423181953974853,1.47750460221502,0.390941669868309
"372",0.831415778174037,0.47669906785944,1.30546581699845,0.387275135386822
"373",0.72516243674447,0.548891789323489,1.0789791306944,0.350751517201323
"374",0.858773536092702,0.407017580691891,1.36817782659553,0.310106902110419
"375",0.832474649332892,0.439758206537616,1.30785872952371,0.330787870748094
"376",0.939869620038141,0.456701382987657,1.5652130176431,0.510989005495439
"377",0.804972325971992,0.40181269045473,1.24659218956908,0.250897365413292
"378",0.782094309603177,0.405532379572077,1.1970141450179,0.235640337951614
"379",0.880597526738842,0.370366413948085,1.41954377188384,0.276414467552841
"380",0.720899272169248,0.387000472711355,1.07044167642618,0.171612536351675
"381",0.8340277095314,0.543479523115869,1.31137341688719,0.507947845773115
"382",0.813616836560138,0.44991712159844,1.26565185643175,0.324260137167724
"383",0.921885787735662,0.444488907726282,1.52004741439958,0.456495105153012
"384",0.771445626391088,0.554784520847085,1.17436154369551,0.424475191345408
"385",0.916601566537674,0.647139141290763,1.50693812512262,0.95101239578637
"386",0.768689525579827,0.483032981357445,1.16854208087751,0.318597441369788
"387",0.885659491476565,0.456951359950689,1.43162992611205,0.427958330435855
"388",0.881110032878614,0.430570034199307,1.4207644876787,0.374224131918567
"389",0.805285128182321,0.729167210219942,1.24727872590706,0.827144318952806
"390",0.893445367093139,0.433255657772026,1.45034740209987,0.394850387227155
"391",0.881842872996305,0.535942544563647,1.42251116663167,0.581229751227106
"392",0.8417747057722,0.719463045548076,1.3289939420482,0.914245825817942
"393",0.785984618136622,0.486583441916851,1.20535672360719,0.343990019186976
"394",0.838788987002324,0.676677218645372,1.32218544035234,0.800475146089283
"395",0.842929203344229,0.519655801409648,1.33163250129386,0.478850927715122
"396",0.838099934164838,0.581561425233491,1.32061727315226,0.589854818034384
"397",0.853940064298368,0.346179927948868,1.3569631711704,0.220668268860768
"398",0.794142331672602,0.799133937002731,1.22296729067795,0.955143956036702
"399",0.805296340522063,0.513453440380432,1.2473033390477,0.410153390797759
